POSITION,PLACE,MOISTURE_METER,DATE,TIME,PROCESS_ORDER,PRODUCT_CODE,ISS_VERSION,IPSM_VERSION,CALIBRATION_FOR,MOISTURE_MEAN,TIN_NUMBER_1,TIN_NUMBER_2,PSS4MMSID
122,T0124,02A.980+122-FC ,12.08.2022,08:01:15,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.8661 ,177 ,2284 ,824446866 
122,T0124,02A.980+122-FC ,12.08.2022,08:02:26,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.673 ,153 ,50 ,824446867 
122,T0124,02A.980+122-FC ,12.08.2022,08:03:41,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.6056 ,916 ,361 ,824446868 
122,T0124,02A.980+122-FC ,12.08.2022,08:04:55,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.2565 ,35 ,470 ,824446869 
122,T0124,02A.980+122-FC ,12.08.2022,08:06:05,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.4655 ,566 ,912 ,824446870 
122,T0124,02A.980+122-FC ,12.08.2022,08:07:28,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.2363 ,446 ,292 ,824446871 
122,T0124,02A.980+122-FC ,12.08.2022,08:08:47,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.2232 ,876 ,414 ,824446872 
122,T0124,02A.980+122-FC ,12.08.2022,08:10:20,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.2563 ,104 ,766 ,824446873 
122,T0124,02A.980+122-FC ,12.08.2022,08:12:02,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.7873 ,68 ,106 ,824446874 
122,T0124,02A.980+122-FC ,12.08.2022,11:13:13,102566354 ,ZJ0I3 , , ,ZJ0I3 ,17.1396 ,300 ,321 ,824446887 
122,T0124,02A.980+122-FC ,12.08.2022,11:14:32,102566354 ,ZJ0I3 , , ,ZJ0I3 ,17.2468 ,532 ,479 ,824446888 
122,T0124,02A.980+122-FC ,12.08.2022,11:25:42,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.2098 ,832 ,257 ,824446889 
122,T0124,02A.980+122-FC ,12.08.2022,11:28:09,102566354 ,ZJ0I3 , , ,ZJ0I3 ,20.1151 ,103 ,6597 ,824446890 
122,T0124,02A.980+122-FC ,12.08.2022,11:30:10,102566354 ,ZJ0I3 , , ,ZJ0I3 ,20.0449 ,121 ,2474 ,824446891 
122,T0124,02A.980+122-FC ,12.08.2022,11:32:26,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.3725 ,114 ,6526 ,824446892 
122,T0124,02A.980+122-FC ,12.08.2022,11:34:48,102566354 ,ZJ0I3 , , ,ZJ0I3 ,18.9642 ,25 ,58 ,824446893 
122,T0124,02A.980+122-FC ,12.08.2022,11:36:33,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.3327 ,119 ,70 ,824446894 
122,T0124,02A.980+122-FC ,12.08.2022,11:37:54,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.2524 ,34 ,684 ,824446895 
122,T0124,02A.980+122-FC ,12.08.2022,11:39:19,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.4995 ,895 ,296 ,824446896 
122,T0124,02A.980+122-FC ,12.08.2022,11:40:52,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.6147 ,6590 ,118 ,824446897 
122,T0124,02A.980+122-FC ,12.08.2022,11:42:38,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.5827 ,2052 ,314 ,824446898 
920,T0872,06.980+920-EM1 ,12.08.2022,07:37:10,102566352 ,ZJ0I3 , , ,ZJ0I3 ,2.2682 ,51 ,951 ,824451329 
920,T0872,06.980+920-EM1 ,12.08.2022,07:38:10,102566352 ,ZJ0I3 , , ,ZJ0I3 ,1.75591 ,31 ,844 ,824451330 
920,T0872,06.980+920-EM1 ,12.08.2022,07:39:07,102566352 ,ZJ0I3 , , ,ZJ0I3 ,1.75235 ,906 ,575 ,824451331 
920,T0872,06.980+920-EM1 ,12.08.2022,07:40:10,102566352 ,ZJ0I3 , , ,ZJ0I3 ,1.43773 ,512 ,774 ,824451332 
920,T0872,06.980+920-EM1 ,12.08.2022,07:40:58,102566352 ,ZJ0I3 , , ,ZJ0I3 ,1.5711 ,2256 ,495 ,824451333 
920,T0872,06.980+920-EM1 ,12.08.2022,07:41:50,102566352 ,ZJ0I3 , , ,ZJ0I3 ,1.66389 ,578 ,469 ,824451334 
920,T0872,06.980+920-EM1 ,12.08.2022,07:42:23,102566352 ,ZJ0I3 , , ,ZJ0I3 ,1.52833 ,413 ,28 ,824451335 
920,T0872,06.980+920-EM1 ,12.08.2022,07:43:06,102566352 ,ZJ0I3 , , ,ZJ0I3 ,2.27396 ,56 ,639 ,824451336 
920,T0872,06.980+920-EM1 ,12.08.2022,07:50:03,102566352 ,ZJ0I3 , , ,ZJ0I3 ,3.22389 ,350 ,6531 ,824451337 
920,T0872,06.980+920-EM1 ,12.08.2022,08:02:57,102566352 ,ZJ0I3 , , ,ZJ0I3 ,3.78417 ,463 ,374 ,824451338 
920,T0872,06.980+920-EM1 ,12.08.2022,08:03:37,102566352 ,ZJ0I3 , , ,ZJ0I3 ,3.10841 ,958 ,333 ,824451339 
920,T0872,06.980+920-EM1 ,12.08.2022,10:09:01,102566352 ,ZJ0I3 , , ,ZJ0I3 ,6.38592 ,530 ,452 ,824451340 
920,T0872,06.980+920-EM1 ,12.08.2022,10:10:00,102566352 ,ZJ0I3 , , ,ZJ0I3 ,5.83334 ,85 ,855 ,824451341 
920,T0872,06.980+920-EM1 ,12.08.2022,10:10:57,102566352 ,ZJ0I3 , , ,ZJ0I3 ,6.65081 ,210 ,138 ,824451342 
920,T0872,06.980+920-EM1 ,12.08.2022,10:11:48,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.40672 ,80 ,144 ,824451343 
920,T0872,06.980+920-EM1 ,12.08.2022,10:12:40,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.44748 ,6502 ,887 ,824451344 
920,T0872,06.980+920-EM1 ,12.08.2022,10:13:30,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.62735 ,403 ,221 ,824451345 
920,T0872,06.980+920-EM1 ,12.08.2022,10:14:23,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.67631 ,267 ,2121 ,824451346 
920,T0872,06.980+920-EM1 ,12.08.2022,10:15:16,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.58694 ,13 ,818 ,824451347 
920,T0872,06.980+920-EM1 ,12.08.2022,10:16:20,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.6714 ,52 ,126 ,824451348 
920,T0872,06.980+920-EM1 ,12.08.2022,10:17:09,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.70711 ,320 ,678 ,824451349 
920,T0872,06.980+920-EM1 ,12.08.2022,10:18:30,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.64792 ,664 ,183 ,824451350 
920,T0872,06.980+920-EM1 ,12.08.2022,10:19:20,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.63684 ,30 ,709 ,824451351 
920,T0872,06.980+920-EM1 ,12.08.2022,10:20:05,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.58188 ,16 ,406 ,824451352 
920,T0872,06.980+920-EM1 ,12.08.2022,10:21:05,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.65073 ,953 ,637 ,824451353 
920,T0872,06.980+920-EM1 ,12.08.2022,10:21:50,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.69482 ,176 ,1 ,824451354 
920,T0872,06.980+920-EM1 ,12.08.2022,11:19:05,102566353 ,ZJ0I3 , , ,ZJ0I3 ,8.09476 ,804 ,869 ,824451355 
920,T0872,06.980+920-EM1 ,12.08.2022,11:20:08,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.47352 ,907 ,808 ,824451356 
920,T0872,06.980+920-EM1 ,12.08.2022,11:20:53,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.42521 ,999 ,2404 ,824451357 
920,T0872,06.980+920-EM1 ,12.08.2022,11:21:39,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.55205 ,129 ,127 ,824451358 
920,T0872,06.980+920-EM1 ,12.08.2022,11:22:34,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.71684 ,305 ,422 ,824451359 
920,T0872,06.980+920-EM1 ,12.08.2022,11:23:29,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.76949 ,939 ,754 ,824451360 
920,T0872,06.980+920-EM1 ,12.08.2022,11:24:23,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.7225 ,785 ,973 ,824451361 
920,T0872,06.980+920-EM1 ,12.08.2022,11:25:17,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.68339 ,145 ,889 ,824451362 
920,T0872,06.980+920-EM1 ,12.08.2022,11:26:26,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.77795 ,410 ,588 ,824451363 
920,T0872,06.980+920-EM1 ,12.08.2022,11:27:16,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.83672 ,771 ,6559 ,824451364 
920,T0872,06.980+920-EM1 ,12.08.2022,11:28:17,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.81305 ,223 ,160 ,824451365 
920,T0872,06.980+920-EM1 ,12.08.2022,11:29:58,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.80431 ,6511 ,379 ,824451366 
920,T0872,06.980+920-EM1 ,12.08.2022,11:30:52,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.67947 ,231 ,700 ,824451367 
920,T0872,06.980+920-EM1 ,12.08.2022,11:31:58,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.68627 ,988 ,610 ,824451368 
920,T0872,06.980+920-EM1 ,12.08.2022,11:32:56,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.66539 ,803 ,107 ,824451369 
920,T0872,06.980+920-EM1 ,12.08.2022,12:28:42,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.81347 ,435 ,112 ,824451370 
920,T0872,06.980+920-EM1 ,12.08.2022,12:29:45,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.33161 ,91 ,6540 ,824451371 
920,T0872,06.980+920-EM1 ,12.08.2022,12:30:48,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.01888 ,97 ,952 ,824451372 
920,T0872,06.980+920-EM1 ,12.08.2022,12:31:42,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.79141 ,131 ,793 ,824451373 
920,T0872,06.980+920-EM1 ,12.08.2022,12:32:37,102566353 ,ZJ0I3 , , ,ZJ0I3 ,4.02311 ,262 ,612 ,824451374 
920,T0872,06.980+920-EM1 ,12.08.2022,12:33:58,102566353 ,ZJ0I3 , , ,ZJ0I3 ,4.49896 ,207 ,293 ,824451375 
920,T0872,06.980+920-EM1 ,12.08.2022,12:35:01,102566353 ,ZJ0I3 , , ,ZJ0I3 ,4.76438 ,596 ,125 ,824451376 
920,T0872,06.980+920-EM1 ,12.08.2022,12:36:04,102566353 ,ZJ0I3 , , ,ZJ0I3 ,5.22343 ,577 ,792 ,824451377 
920,T0872,06.980+920-EM1 ,12.08.2022,12:36:57,102566353 ,ZJ0I3 , , ,ZJ0I3 ,5.2553 ,241 ,699 ,824451378 
920,T0872,06.980+920-EM1 ,12.08.2022,12:38:57,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.76739 ,339 ,923 ,824451379 
920,T0872,06.980+920-EM1 ,12.08.2022,12:40:50,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.76903 ,584 ,949 ,824451380 
920,T0872,06.980+920-EM1 ,12.08.2022,12:42:01,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.85188 ,733 ,2157 ,824451381 
920,T0872,06.980+920-EM1 ,12.08.2022,12:42:59,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.64918 ,393 ,369 ,824451382 
920,T0872,06.980+920-EM1 ,12.08.2022,12:44:07,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.51222 ,698 ,465 ,824451383 
920,T0872,06.980+920-EM1 ,12.08.2022,12:44:59,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.82953 ,113 ,151 ,824451384 
920,T0872,06.980+920-EM1 ,12.08.2022,13:19:46,102566354 ,ZJ0I3 , , ,ZJ0I3 ,3.68659 ,629 ,1367 ,824451385 
920,T0872,06.980+920-EM1 ,12.08.2022,13:20:41,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.10026 ,312 ,2360 ,824451386 
920,T0872,06.980+920-EM1 ,12.08.2022,13:21:33,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.60858 ,526 ,544 ,824451387 
920,T0872,06.980+920-EM1 ,12.08.2022,13:22:32,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.53718 ,175 ,316 ,824451388 
920,T0872,06.980+920-EM1 ,12.08.2022,13:23:42,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.22697 ,6528 ,335 ,824451389 
920,T0872,06.980+920-EM1 ,12.08.2022,13:24:43,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.38435 ,299 ,2437 ,824451390 
920,T0872,06.980+920-EM1 ,12.08.2022,13:25:39,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.49332 ,111 ,451 ,824451391 
920,T0872,06.980+920-EM1 ,12.08.2022,13:26:41,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.45632 ,256 ,878 ,824451392 
920,T0872,06.980+920-EM1 ,12.08.2022,13:27:54,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.28549 ,224 ,933 ,824451393 
920,T0872,06.980+920-EM1 ,12.08.2022,13:28:58,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.52715 ,901 ,297 ,824451394 
920,T0872,06.980+920-EM1 ,12.08.2022,13:29:58,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.41397 ,467 ,870 ,824451395 
920,T0872,06.980+920-EM1 ,12.08.2022,13:30:46,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.35997 ,928 ,154 ,824451396 
920,T0872,06.980+920-EM1 ,12.08.2022,13:31:34,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.22962 ,2208 ,631 ,824451397 
920,T0872,06.980+920-EM1 ,12.08.2022,13:32:30,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.17572 ,2166 ,203 ,824451398 
920,T0872,06.980+920-EM1 ,12.08.2022,13:33:30,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.35949 ,123 ,157 ,824451399 
920,T0872,06.980+920-EM1 ,12.08.2022,13:55:28,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.67346 ,232 ,780 ,824451400 
920,T0872,06.980+920-EM1 ,12.08.2022,13:56:29,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.33265 ,326 ,159 ,824451401 
920,T0872,06.980+920-EM1 ,12.08.2022,13:57:34,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.24219 ,950 ,6550 ,824451402 
920,T0872,06.980+920-EM1 ,12.08.2022,13:58:42,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.25371 ,263 ,6520 ,824451403 
920,T0872,06.980+920-EM1 ,12.08.2022,14:02:40,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.54104 ,99 ,843 ,824451404 
920,T0872,06.980+920-EM1 ,12.08.2022,14:03:54,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.63753 ,291 ,593 ,824451405 
920,T0872,06.980+920-EM1 ,12.08.2022,14:05:08,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.70494 ,796 ,243 ,824451406 
920,T0872,06.980+920-EM1 ,12.08.2022,14:06:21,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.64616 ,630 ,817 ,824451407 
920,T0872,06.980+920-EM1 ,12.08.2022,14:07:30,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.60965 ,620 ,503 ,824451408 
920,T0872,06.980+920-EM1 ,12.08.2022,14:08:43,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.50613 ,660 ,122 ,824451409 
920,T0872,06.980+920-EM1 ,12.08.2022,14:10:03,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.58625 ,525 ,437 ,824451410 
920,T0872,06.980+920-EM1 ,12.08.2022,14:11:22,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.68914 ,395 ,837 ,824451411 
920,T0872,06.980+920-EM1 ,12.08.2022,14:12:28,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.52889 ,2239 ,649 ,824451412 
232,T0570,06.990+232-EM1 ,12.08.2022,07:30:54,102566352 ,ZJ0I3 , , ,ZJ0I3 ,18.0785 ,491 ,807 ,824450689 
232,T0570,06.990+232-EM1 ,12.08.2022,07:32:13,102566352 ,ZJ0I3 , , ,ZJ0I3 ,18.1775 ,2021 ,6582 ,824450690 
232,T0570,06.990+232-EM1 ,12.08.2022,07:33:08,102566352 ,ZJ0I3 , , ,ZJ0I3 ,18.0215 ,416 ,198 ,824450691 
232,T0570,06.990+232-EM1 ,12.08.2022,07:34:25,102566352 ,ZJ0I3 , , ,,17.908 ,84 ,273 ,824450692 
232,T0570,06.990+232-EM1 ,12.08.2022,07:35:53,102566352 ,ZJ0I3 , , ,ZJ0I3 ,18.2609 ,82 ,89 ,824450693 
232,T0570,06.990+232-EM1 ,12.08.2022,07:37:41,102566352 ,ZJ0I3 , , ,ZJ0I3 ,17.9608 ,6593 ,704 ,824450694 
232,T0570,06.990+232-EM1 ,12.08.2022,07:44:49,102566352 ,ZJ0I3 , , ,ZJ0I3 ,18.0492 ,65 ,139 ,824450695 
232,T0570,06.990+232-EM1 ,12.08.2022,09:14:45,102566352 ,ZJ0I3 , , ,ZJ0I3 ,17.7616 ,399 ,2308 ,824450696 
232,T0570,06.990+232-EM1 ,12.08.2022,09:15:31,102566352 ,ZJ0I3 , , ,ZJ0I3 ,17.8026 ,946 ,535 ,824450697 
232,T0570,06.990+232-EM1 ,12.08.2022,09:16:51,102566352 ,ZJ0I3 , , ,ZJ0I3 ,17.4524 ,459 ,272 ,824450698 
232,T0570,06.990+232-EM1 ,12.08.2022,09:17:56,102566352 ,ZJ0I3 , , ,ZJ0I3 ,18.2112 ,370 ,970 ,824450699 
232,T0570,06.990+232-EM1 ,12.08.2022,09:18:56,102566352 ,ZJ0I3 , , ,ZJ0I3 ,18.37 ,461 ,20 ,824450700 
232,T0570,06.990+232-EM1 ,12.08.2022,10:05:05,102566352 ,ZJ0I3 , , ,ZJ0I3 ,17.9114 ,65 ,139 ,824450701 
232,T0570,06.990+232-EM1 ,12.08.2022,10:06:01,102566352 ,ZJ0I3 , , ,ZJ0I3 ,18.877 ,133 ,302 ,824450702 
232,T0570,06.990+232-EM1 ,12.08.2022,10:07:00,102566352 ,ZJ0I3 , , ,ZJ0I3 ,19.1733 ,150 ,839 ,824450703 
232,T0570,06.990+232-EM1 ,12.08.2022,10:08:10,102566352 ,ZJ0I3 , , ,ZJ0I3 ,19.3015 ,7 ,162 ,824450704 
232,T0570,06.990+232-EM1 ,12.08.2022,10:09:11,102566352 ,ZJ0I3 , , ,ZJ0I3 ,19.3495 ,511 ,971 ,824450705 
232,T0570,06.990+232-EM1 ,12.08.2022,10:10:04,102566352 ,ZJ0I3 , , ,ZJ0I3 ,19.2945 ,800 ,654 ,824450706 
232,T0570,06.990+232-EM1 ,12.08.2022,10:11:19,102566352 ,ZJ0I3 , , ,ZJ0I3 ,19.3893 ,163 ,6500 ,824450707 
232,T0570,06.990+232-EM1 ,12.08.2022,10:12:18,102566352 ,ZJ0I3 , , ,ZJ0I3 ,19.429 ,877 ,443 ,824450708 
232,T0570,06.990+232-EM1 ,12.08.2022,10:13:22,102566352 ,ZJ0I3 , , ,ZJ0I3 ,19.4423 ,381 ,508 ,824450709 
232,T0570,06.990+232-EM1 ,12.08.2022,10:14:15,102566352 ,ZJ0I3 , , ,ZJ0I3 ,19.5971 ,37 ,1805 ,824450710 
232,T0570,06.990+232-EM1 ,12.08.2022,10:15:23,102566352 ,ZJ0I3 , , ,ZJ0I3 ,19.3575 ,540 ,136 ,824450711 
232,T0570,06.990+232-EM1 ,12.08.2022,10:16:22,102566352 ,ZJ0I3 , , ,ZJ0I3 ,19.0709 ,782 ,955 ,824450712 
232,T0570,06.990+232-EM1 ,12.08.2022,10:17:22,102566352 ,ZJ0I3 , , ,ZJ0I3 ,19.2504 ,784 ,93 ,824450713 
232,T0570,06.990+232-EM1 ,12.08.2022,10:18:27,102566352 ,ZJ0I3 , , ,ZJ0I3 ,19.2645 ,184 ,537 ,824450714 
232,T0570,06.990+232-EM1 ,12.08.2022,10:19:31,102566352 ,ZJ0I3 , , ,ZJ0I3 ,19.3002 ,5225 ,279 ,824450715 
232,T0570,06.990+232-EM1 ,12.08.2022,11:14:41,102566353 ,ZJ0I3 , , ,ZJ0I3 ,18.7278 ,521 ,357 ,824450716 
232,T0570,06.990+232-EM1 ,12.08.2022,11:15:32,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.0561 ,651 ,772 ,824450717 
232,T0570,06.990+232-EM1 ,12.08.2022,11:16:33,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.002 ,879 ,289 ,824450718 
232,T0570,06.990+232-EM1 ,12.08.2022,11:17:39,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.0133 ,346 ,380 ,824450719 
232,T0570,06.990+232-EM1 ,12.08.2022,11:19:45,102566353 ,ZJ0I3 , , ,ZJ0I3 ,18.8434 ,751 ,482 ,824450720 
232,T0570,06.990+232-EM1 ,12.08.2022,11:23:29,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.212 ,209 ,692 ,824450721 
232,T0570,06.990+232-EM1 ,12.08.2022,11:24:44,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.2632 ,6556 ,643 ,824450722 
232,T0570,06.990+232-EM1 ,12.08.2022,11:25:48,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.202 ,764 ,2340 ,824450723 
232,T0570,06.990+232-EM1 ,12.08.2022,11:26:56,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.062 ,811 ,6543 ,824450724 
232,T0570,06.990+232-EM1 ,12.08.2022,11:28:06,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.0968 ,394 ,561 ,824450725 
232,T0570,06.990+232-EM1 ,12.08.2022,11:29:27,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.3297 ,2410 ,477 ,824450726 
232,T0570,06.990+232-EM1 ,12.08.2022,11:30:51,102566353 ,ZJ0I3 , , ,ZJ0I3 ,19.1305 ,6514 ,945 ,824450727 
232,T0570,06.990+232-EM1 ,12.08.2022,12:24:42,102566353 ,ZJ0I3 , , ,ZJ0I3 ,17.4207 ,590 ,616 ,824450728 
