POSITION,PLACE,MOISTURE_METER,DATE,TIME,PROCESS_ORDER,PRODUCT_CODE,ISS_VERSION,IPSM_VERSION,CALIBRATION_FOR,MOISTURE_MEAN,TIN_NUMBER_1,TIN_NUMBER_2,PSS4MMSID
020,T0874,08.990+020-EM1 ,23.06.2022,11:33:30,102532447 ,V0CN4 , , ,V0CN4 ,5.57798 ,266 ,331 ,811344001 
020,T0874,08.990+020-EM1 ,23.06.2022,11:39:30,102532447 ,V0CN4 , , ,V0CN4 ,11.7404 ,266 ,331 ,811344002 
